,Name,coeff,Salary
542,Glenn Robinson III,-0.1445520784274415,4822008.0
543,Ronny Turiaf,-0.14523105704742648,10978692.0
544,Troy Daniels,-0.14539155414480687,3844692.0
545,Lance Stephenson,-0.147024351215319,21435000.0
546,Will Barton,-0.14707223445374118,8681172.0
547,Jarvis Varnado,-0.14732953205017874,3751622.0
548,P.J. Tucker,-0.14781214931212272,19452879.0
549,Ben Uzoh,-0.14838207080477217,1709400.0
550,Baron Davis,-0.14858924504317797,31417556.0
551,Emeka Okafor,-0.1501776064221698,79668750.0
552,Jeremy Evans,-0.15079422256848404,7586401.0
553,Leon Powe,-0.15294068948145145,1206198.0
554,Lazar Hayward,-0.15368413663198188,5322536.0
555,Kwame Brown,-0.1551956886776064,20846866.0
556,Spencer Dinwiddie,-0.15664757671989668,4635177.0
557,DaJuan Summers,-0.15707285979496408,3378952.0
558,Justin Hamilton,-0.1583032371716646,2743554.0
559,Danny Granger,-0.15869392548485572,40544860.0
560,Yi Jianlian,-0.16048259508979396,11187822.0
561,Hilton Armstrong,-0.1613136160019711,5272623.0
562,Shabazz Napier,-0.1615316585363323,7599240.0
563,Jerian Grant,-0.165929278946938,9434160.0
564,Kelly Oubre Jr.,-0.1667573830613863,11521440.0
565,Dominique Jones,-0.16683953111377334,7159920.0
566,Alec Burks,-0.16688064965746094,22706592.0
567,Courtney Lee,-0.1674377660497106,24927733.0
568,Lavoy Allen,-0.16765700237488418,13798616.4
569,Dahntay Jones,-0.16872167400150997,12731448.0
570,Michael Redd,-0.1689161642186203,39907312.0
571,Joffrey Lauvergne,-0.17052798288521887,10500000.0
572,John Wall,-0.1710778878483048,56192160.0
573,Mike Muscala,-0.171313098338049,3804324.0
574,Luke Harangody,-0.17704753270444248,4580376.0
575,Semih Erden,-0.17788527254955333,3995988.0
576,Craig Smith,-0.17919167119047663,8017556.0
577,Christian Eyenga,-0.1816622186298843,6585120.0
578,Jon Leuer,-0.18173367229169637,4965958.8
579,Sam Young,-0.18441927231142305,4945630.0
580,Anthony Davis,-0.18751474654923966,34797015.0
581,DeShawn Stevenson,-0.18819188936677822,17784472.0
582,Willie Reed,-0.18906686053484406,5683656.0
583,Marcus Camby,-0.19430498362944137,55134840.0
584,Lance Thomas,-0.19514953260864326,4662558.0
585,Channing Frye,-0.19725155122571195,40772117.0
586,Damien Wilkins,-0.19931472439852543,4707798.0
587,James Posey,-0.20114105307873456,44680000.0
588,Anthony Brown,-0.20382054610267425,4200000.0
589,Darko Milicic,-0.2069972565506544,19911778.0
590,Archie Goodwin,-0.20780001861442576,6673680.0
591,Devin Booker,-0.20826776124130814,12767040.0
592,Gary Forbes,-0.20934350568200324,6947208.0
593,Al Horford,-0.20947647726839339,65943340.0
594,Bojan Bogdanovic,-0.2098687195296605,20110530.0
595,Andres Nocioni,-0.20988424907629802,40300000.0
596,Rashard Lewis,-0.20990964267742285,53309518.8
597,Justin Holiday,-0.21108521843889058,3622236.0
598,Travis Outlaw,-0.2126640937377189,22800000.0
599,Lou Amundson,-0.2153787489892174,7267902.0
600,Rudy Gay,-0.21619286434031326,94705791.0
601,Joe Ingles,-0.21646330406584754,7672008.0
602,Shannon Brown,-0.21652058281405984,12303457.2
603,Stephen Graham,-0.21868285573761526,6413124.0
604,Chris Singleton,-0.22095244159281494,9444720.0
605,Ben Wallace,-0.2214893797717195,13145600.0
606,Terrel Harris,-0.2234128957947929,1703274.0
607,James Johnson,-0.2234745874410988,12972222.0
608,Chase Budinger,-0.22363324700449108,12726572.0
609,Jeffery Taylor,-0.226904340626548,4985974.0
610,KJ McDaniels,-0.2302284849970175,11091390.0
611,James Jones,-0.23089423369637196,7508856.0
612,Aron Baynes,-0.2342014982724794,14408190.0
613,Xavier Henry,-0.23673499185239313,10177599.6
614,Luis Scola,-0.23684697026951,33152678.0
615,Zaza Pachulia,-0.23807588153848205,29850000.0
616,Johnny O'Bryant III,-0.24196150816081524,4335177.0
617,Victor Claver,-0.2435582496766636,8000000.0
618,Ian Mahinmi,-0.24364204458028227,17800972.0
619,Frank Kaminsky,-0.24552075763428363,15675120.0
620,Sasha Vujacic,-0.24696385138773883,26058922.5
621,Raja Bell,-0.2520061182391538,19920000.0
622,Luther Head,-0.25342096713423334,5126334.0
623,MarShon Brooks,-0.2544272672556505,6867970.0
624,Meyers Leonard,-0.25452219280167593,14613720.0
625,Jamario Moon,-0.25517458620488126,9288051.0
626,Dennis Schroder,-0.2559495692842591,9604560.0
627,Jermaine O'Neal,-0.25613332333485933,22268383.5
628,Brian Roberts,-0.2568882663953301,10274124.0
629,Darius Morris,-0.25741565466201644,3529080.0
630,Evan Turner,-0.2589318406646032,28572257.0
631,Dominic McGuire,-0.2592395798722933,2268750.0
632,Chris McCullough,-0.2594186989813563,6841440.0
633,JaKarr Sampson,-0.2619568066052624,2297475.0
634,Grant Hill,-0.2627924328828631,23430000.0
635,Robert Sacre,-0.26347237252027056,5211502.5
636,Tyrus Thomas,-0.2636564903152847,32956789.5
637,Elton Brand,-0.2646666365454265,50663944.8
638,DeMarcus Cousins,-0.26575639824510877,46651164.0
639,Jonas Jerebko,-0.26674143411981005,23762195.0
640,Solomon Jones,-0.2688380144238073,6169508.0
641,Greg Stiemsma,-0.2740708236075251,7521949.5
642,Tyler Johnson,-0.2832457378863014,3135027.0
643,Isaiah Canaan,-0.28461735233871066,4669266.0
644,Kevin Seraphin,-0.2857543113520577,15478400.0
645,Al Jefferson,-0.28809343081206046,82000000.0
646,Willie Cauley-Stein,-0.2908133662834829,20389680.0
647,Carl Landry,-0.2931117831101339,35000000.0
648,Stanley Johnson,-0.2941911418481255,17051760.0
649,Richard Jefferson,-0.2953920160212724,40754519.0
650,Solomon Hill,-0.2972493506005664,7816800.0
651,Robert Covington,-0.2982591239847738,4980360.0
652,Amar'e Stoudemire,-0.29866748930372006,77587160.0
653,Jeremy Pargo,-0.29896769128082834,3793581.0
654,James Anderson,-0.30570613745943387,6468147.0
655,Corey Maggette,-0.3142289112800726,61572414.0
656,Manny Harris,-0.3145508255805571,1955272.0
657,Will Bynum,-0.31732846443946416,18547501.2
658,Anderson Varejao,-0.3188225646594264,42380664.0
659,Josh Howard,-0.3221036230464102,11847952.0
660,Sonny Weems,-0.3231036188889885,8065750.5
661,Gorgui Dieng,-0.3231657660703596,8481120.0
662,Brandon Davies,-0.32339044591117644,3919986.0
663,Cole Aldrich,-0.3278045628989485,9758138.0
664,Earl Watson,-0.3281552913805298,9058023.0
665,Brandon Jennings,-0.343325074717555,32004333.0
666,O.J. Mayo,-0.346256973370775,38108837.0
667,Jonny Flynn,-0.35195107263211906,14922218.0
668,Quincy Acy,-0.3526500957959813,5025694.5
669,Austin Rivers,-0.35440953348078935,15192054.0
670,Willie Green,-0.3581565239496749,10893471.6
671,Roy Hibbert,-0.358162512759186,62717619.0
672,Julius Randle,-0.35855926375152813,18388800.0
673,Nemanja Bjelica,-0.3590739282352297,23700006.0
674,Kendall Marshall,-0.36012339643138885,8419717.5
675,Marreese Speights,-0.3603811806968008,19667715.0
676,Shawn Marion,-0.36056678174375917,40747622.4
677,Jason Maxiell,-0.36434214909733326,23872864.5
678,Austin Daye,-0.3666449817796207,8640418.0
679,Samardo Samuels,-0.36961072547311036,4233168.0
680,Bismack Biyombo,-0.36964487774799193,18702333.6
681,Reggie Williams,-0.3699005740502019,7188022.5
682,Jarrett Jack,-0.37021841705827285,33900000.0
683,Al-Farouq Aminu,-0.3732773941111728,21040261.0
684,Bobby Portis,-0.3734747257751981,8346960.0
685,Tim Hardaway Jr.,-0.3810696511814485,7503840.0
686,Luke Ridnour,-0.3822723952947082,21600000.0
687,Mo Williams,-0.3851832896967105,35017074.0
688,Thaddeus Young,-0.3871828878571279,48726325.0
689,Nick Young,-0.39227439672239306,23246891.0
690,Earl Clark,-0.39287848964072974,8489088.0
691,Antawn Jamison,-0.3949366460377984,85306860.0
692,Nik Stauskas,-0.39862086902135624,16845840.0
693,Udonis Haslem,-0.4007466030125586,21826940.0
694,Greg Monroe,-0.4021283728985747,34997528.0
695,Goran Dragic,-0.41065599210585335,41363000.0
696,Jordan Clarkson,-0.4154626666031405,4057185.0
697,Kris Humphries,-0.42060821549110095,40450000.0
698,Martell Webster,-0.4206262062138476,31351250.0
699,Kevin Martin,-0.4362417905747147,48052620.0
700,Michael Beasley,-0.4373356662489801,21271864.8
701,Spencer Hawes,-0.4437979922540974,31440378.0
702,Anthony Parker,-0.44389139724346494,14711538.0
703,Shane Larkin,-0.44458025140142826,9286080.0
704,Wesley Johnson,-0.44998621041698067,14918378.0
705,Kent Bazemore,-0.45228650950325083,7893714.0
706,Michael Carter-Williams,-0.469968051708864,13800000.0
707,Shaun Livingston,-0.4703735432209608,19506994.0
708,Shabazz Muhammad,-0.48215175470114113,11832000.0
709,Hakim Warrick,-0.4829206684776367,24500000.0
710,Maurice Evans,-0.48408414823311857,8417556.0
711,Tyreke Evans,-0.4862838600184128,48179819.0
712,D'Angelo Russell,-0.4906530644613749,30618720.0
713,Luc Mbah a Moute,-0.49280415722716364,20566817.0
714,Josh McRoberts,-0.5013160124835437,20863014.0
715,Tayshaun Prince,-0.5104384000998642,40096036.0
716,Derrick Williams,-0.5121861512507326,29713108.8
717,Jerami Grant,-0.5290000505841388,5189814.0
718,Adreian Payne,-0.5298632587568798,11382480.0
719,Andrea Bargnani,-0.5333418101631086,53225397.0
720,Andray Blatche,-0.5344581791419217,21864342.0
721,Nerlens Noel,-0.5355160051212076,19890480.0
722,T.J. McConnell,-0.5457330297835946,3150558.0
723,Jodie Meeks,-0.5516004353621167,16986584.0
724,Nikola Vucevic,-0.5586312825173194,23169336.0
725,Wayne Ellington,-0.5645221182428868,9383125.0
726,Donald Sloan,-0.5690310801263418,3475217.0
727,John Henson,-0.5698007987002427,12988771.5
728,Derrick Favors,-0.5710520271625535,44598116.0
729,Zach LaVine,-0.5743216617020875,12612600.0
730,Andrew Wiggins,-0.5749409511278767,33807960.0
731,Gary Neal,-0.5762242081986078,10872778.0
732,Jordan Hill,-0.5775535541099222,25588880.0
733,Eric Gordon,-0.5848148666447489,65213427.0
734,Kemba Walker,-0.5864465824494144,27318157.2
735,Brendan Haywood,-0.5913375253974186,31360668.0
736,Jeff Green,-0.5940553617126952,44846976.0
737,Ben Gordon,-0.5959045921474617,60150000.0
738,Chris Kaman,-0.6135765072197245,46829000.0
739,Jahlil Okafor,-0.6174775491045084,27496080.0
740,Aaron Gray,-0.6220595066577527,12027240.0
741,Derrick Brown,-0.6414201911093029,4941946.0
742,Henry Sims,-0.6559806859672975,4018875.0
743,Tony Wroten,-0.65621683473499,5471469.0
744,Byron Mullens,-0.6647976272155529,6880614.0
745,Sebastian Telfair,-0.6799587929689568,10125364.5
746,Doug McDermott,-0.6931176071751464,13975200.0
747,E'Twaun Moore,-0.6978828927784082,5046928.8
748,Rajon Rondo,-0.7191172651275328,64500000.0
749,Gerald Henderson,-0.7497369310391664,26825328.0
750,Ramon Sessions,-0.7544462920279446,22469758.0
751,Dante Cunningham,-0.7569310080257449,10598238.0
752,Hollis Thompson,-0.7627728605902868,4066449.0
753,Daniel Gibson,-0.7735828845647547,26423000.0
754,D.J. Augustin,-0.8232137641445438,15926685.0
755,Marco Belinelli,-0.8252257015818616,19399230.0
756,JaVale McGee,-0.8272644771870827,37334404.0
757,Samuel Dalembert,-0.8520229106456756,35826245.0
758,Ed Davis,-0.8862354054927483,17448986.0
759,Jordan Crawford,-0.891792306212875,8285788.5
760,Jose Calderon,-0.9101988486970801,51900146.0
761,Brandon Bass,-1.04686019076413,30600000.0
762,Alonzo Gee,-1.2114289690157196,10480773.0
763,JJ Hickson,-1.437029291349485,18688245.0
