,Name,coeff,Salary
361,Aaron Harrison,-0.007246180576981993,3150558.0
362,Brandon Knight,-0.007822995815693958,30107804.4
363,Von Wafer,-0.008495950114997484,5986814.0
364,Josh Powell,-0.009762131700819656,4664893.2
365,Sasha Pavlovic,-0.009850387385831416,4596372.0
366,Tyler Zeller,-0.009893742107764439,11275942.5
367,Noah Vonleh,-0.010524550280680637,15485760.0
368,Cory Higgins,-0.011635374479978554,3707397.0
369,Chris Andersen,-0.012288742645146516,22221215.0
370,Delon Wright,-0.012558777871984521,9056160.0
371,Zoran Dragic,-0.012890740001607453,10237350.0
372,Larry Hughes,-0.01290282238512941,5126334.0
373,Rudy Fernandez,-0.01379418154718983,11215132.0
374,Antonio McDyess,-0.014150123642802315,30600000.0
375,Keith Bogans,-0.014314025860089228,17431684.8
376,Chris Wilcox,-0.015145299331011474,13708778.0
377,Josh Davis,-0.01630347877956848,5126334.0
378,Timofey Mozgov,-0.01643943216046956,24051421.0
379,Derrick Caracter,-0.016716810577203735,3995988.0
380,Maalik Wayns,-0.01693693823324391,4733232.0
381,T.J. Warren,-0.017717582320547508,11982600.0
382,Gal Mekel,-0.017767115950856432,3372462.0
383,Aaron Brooks,-0.018456972922218717,10482920.0
384,Rasheed Wallace,-0.01856911229282397,26998058.0
385,Dorell Wright,-0.0187591207181016,21142800.0
386,Shayne Whittington,-0.019043077961518603,4057185.0
387,Fab Melo,-0.019190216090623446,7528320.0
388,Ime Udoka,-0.01973385615276754,4251840.0
389,Mychel Thompson,-0.01993058907110161,3707397.0
390,Jermaine Taylor,-0.02025201890114083,4685226.0
391,Jamaal Magloire,-0.02051080661944432,5126334.0
392,Charlie Bell,-0.020767174427356993,25295264.0
393,Darius Miller,-0.021011461639155984,4355438.0
394,Richaun Holmes,-0.02109318405533537,6445014.0
395,Miroslav Raduljica,-0.021175816045756097,9000000.0
396,Sean Kilpatrick,-0.021324066155436194,805290.0
397,Delonte West,-0.02168019399410395,5126334.0
398,Craig Brackins,-0.022060061129128557,8233680.0
399,Caron Butler,-0.02565002743094285,32755636.0
400,Tyler Hansbrough,-0.02778688233853766,14648410.0
401,Justin Harper,-0.02784717293115182,3707397.0
402,Rodney Carney,-0.0299275253264449,5126334.0
403,Ben Hansbrough,-0.030870924700487964,2841624.0
404,Shelvin Mack,-0.030932276333885237,7593220.8
405,Nemanja Nedovic,-0.03112020776506285,6482880.0
406,Glen Davis,-0.032600211775587036,24922870.5
407,Matt Barnes,-0.03331479958184841,17109950.0
408,Kristaps Porzingis,-0.03431548273456507,24790320.0
409,Ersan Ilyasova,-0.034639834614692784,36461500.0
410,Bruno Caboclo,-0.03527091746987727,8947080.0
411,Josh Richardson,-0.03583781392325524,3150558.0
412,Trevor Booker,-0.03662993396012442,16976120.0
413,Giannis Antetokounmpo,-0.036935953632856726,11239440.0
414,Allen Crabbe,-0.036966982916463796,5268552.0
415,Courtney Fortson,-0.03777955068967169,2756370.0
416,DeAndre Liggins,-0.038696665635580225,4073691.0
417,Jeremy Tyler,-0.03888047133871269,4375413.0
418,Royal Ivey,-0.038945600851952526,6508778.0
419,Jared Cunningham,-0.039726169072527545,4597864.5
420,Jan Vesely,-0.0397303218800744,19493760.0
421,Gordon Hayward,-0.04067148721761298,41383513.0
422,Kevin Murphy,-0.04110754030914712,2841624.0
423,Nando De Colo,-0.04175866608687542,8589000.0
424,Joey Graham,-0.04180130054674854,6413124.0
425,Greg Oden,-0.04306341798144872,15967225.5
426,Fabricio Oberto,-0.043340616738099,5126334.0
427,Jason Smith,-0.04352320780754819,17265913.0
428,Trey Lyles,-0.044944254259729616,13438800.0
429,Chris Douglas-Roberts,-0.04496644134776256,4641162.0
430,Steven Adams,-0.045320856950091595,13109760.0
431,Matt Carroll,-0.045768019145839514,23400000.0
432,Maurice Harkless,-0.04613288529861643,12602368.5
433,Pooh Jeter,-0.04787620890144999,2841624.0
434,Andris Biedrins,-0.048507394011883996,54000000.0
435,Al Thornton,-0.04855980028928725,1266504.0
436,Cameron Bairstow,-0.048565059601241654,4057185.0
437,Stephen Jackson,-0.04887827062867961,39145500.0
438,Yao Ming,-0.04898373904412518,106116600.0
439,Tony Battie,-0.0491097547556561,5126334.0
440,Trey Thompkins,-0.05092033336115238,3891585.0
441,Sergey Karasev,-0.05125824933526125,9203040.0
442,Mickael Gelabale,-0.051327370540839065,2080686.0
443,Kyrie Irving,-0.05157032841115506,47526613.2
444,Jerryd Bayless,-0.0525988198144967,17469880.0
445,Kirk Hinrich,-0.05482819864536452,30804940.0
446,Brian Cardinal,-0.05497183378310718,5126334.0
447,Jorge Gutierrez,-0.05628648842269601,680592.0
448,Dionte Christmas,-0.05731380174672107,3560532.0
449,Gerald Wallace,-0.05753533559846928,60000000.0
450,Jordan Hamilton,-0.058862449393971686,5494718.4
451,Jarell Eddie,-0.06058481748397816,3370296.0
452,Lorenzo Brown,-0.060770908690742476,1184433.0
453,Markel Brown,-0.06085102886309722,4057185.0
454,Marcus Thornton,-0.06115157013938316,32637795.0
455,Karl-Anthony Towns,-0.06212209936771273,34221600.0
456,Chris Wright,-0.06216822813653529,2279509.2
457,Damjan Rudez,-0.06331650017945627,6748500.0
458,James Ennis III,-0.06398750586039044,4057185.0
459,Acie Law,-0.0654515061639852,3799518.0
460,Ian Clark,-0.06593983155460188,4507876.0
461,Metta World Peace,-0.06785893389712708,32681604.0
462,Mike Scott,-0.06800638101626888,11893713.0
463,Festus Ezeli,-0.06877899386192698,7814262.0
464,Juwan Howard,-0.0705867356754222,3688950.0
465,Mario West,-0.07107231470303214,120618.0
466,Diante Garrett,-0.07212113526336361,4216226.0
467,Malcolm Lee,-0.07309951345488813,4189904.0
468,Greivis Vasquez,-0.07455835344087287,18490988.0
469,Erick Green,-0.0746701506040479,1820262.0
470,Steve Nash,-0.0747674487794001,60362400.0
471,Thomas Robinson,-0.07560606792678974,17341182.0
472,Tony Snell,-0.07579710719520921,8739540.0
473,Sean Marks,-0.07665418753662886,4794630.0
474,Terry Rozier,-0.07671626778093509,10946160.0
475,Ognjen Kuzmic,-0.07701370008681689,3919986.0
476,Jordan Farmar,-0.0771769080152425,17953551.6
477,Cody Zeller,-0.07903974409724396,23923260.0
478,Terrence Williams,-0.0798800088078866,5428256.0
479,Enes Freedom,-0.07990724786909893,42295216.8
480,Justise Winslow,-0.08039926347515589,14890320.0
481,Malcolm Thomas,-0.08245455304811494,4444706.0
482,Randy Foye,-0.08366666930365796,20135000.0
483,Hassan Whiteside,-0.0858530993868308,5028532.8
484,Mickell Gladness,-0.08622240450997067,2699079.0
485,Shelden Williams,-0.08686014946139654,5126334.0
486,Peyton Siva,-0.08749075496700484,3919986.0
487,Mitch McGary,-0.08773025113146393,8589240.0
488,Mehmet Okur,-0.0877500944367125,63450000.0
489,Larry Owens,-0.08926096170557833,133722.0
490,Tim Frazier,-0.08995324484820212,2714235.0
491,J.J. Barea,-0.0902400872637525,20495359.0
492,Eduardo Najera,-0.09128165225640959,17000000.0
493,Monta Ellis,-0.0918374382880166,59660000.0
494,Damion James,-0.09234676672304361,3805806.0
495,Eddy Curry,-0.09424100339245596,26478740.0
496,Bradley Beal,-0.09454709563186914,28257771.0
497,Dewayne Dedmon,-0.09464806646523294,4127516.0
498,Ryan Kelly,-0.09472217261238691,7728860.0
499,Joel Przybilla,-0.09499764678046055,18000326.0
500,Darren Collison,-0.09716124931477867,16428223.0
501,Justin Anderson,-0.09803433028019556,8694000.0
502,Johan Petro,-0.09940151185195506,20000000.0
503,Joe Young,-0.10090750674832161,6042156.0
504,Elliot Williams,-0.10102831395637124,5101423.0
505,Mike Miller,-0.10256090728320248,21163569.0
506,Darryl Watkins,-0.10387884848867321,3343810.0
507,Reggie Evans,-0.104040385450169,13225552.8
508,DeJuan Blair,-0.10522626939100016,7910293.0
509,Dan Gadzuric,-0.10767927281695604,16344214.0
510,Jerome Dyson,-0.10778952336321379,2481375.0
511,Joel Freeland,-0.10798418491603216,17850000.0
512,Lucas Nogueira,-0.10857697297902974,10814040.0
513,Harrison Barnes,-0.10897134338085747,18967917.0
514,Tristan Thompson,-0.10933394281406757,37298568.0
515,Myles Turner,-0.10985288887332151,14146560.0
516,Hasheem Thabeet,-0.10989113310456725,16285200.0
517,Eric Bledsoe,-0.11020858694387874,34834307.0
518,Linas Kleiza,-0.11487499974371593,28390000.0
519,Richard Hamilton,-0.11517963485850309,45000000.0
520,Beno Udrih,-0.11523819153821274,25907758.0
521,Charles Jenkins,-0.11622548486767574,3707397.0
522,Trevor Ariza,-0.11690126383213498,45339639.0
523,Alexey Shved,-0.11779176870163824,18733332.0
524,Marcin Gortat,-0.11841456560244323,50688013.0
525,Larry Nance Jr.,-0.1197161792317576,6933600.0
526,Drew Gooden,-0.12086614920656143,22945860.0
527,Earl Boykins,-0.12209914683614238,2590726.0
528,Daniel Orton,-0.12252925376776277,6100118.0
529,Jason Thompson,-0.12296183774380204,22355711.0
530,Jason Richardson,-0.1258775623823791,39391719.0
531,DeSagana Diop,-0.12777947489413616,40212000.0
532,Trey Burke,-0.1282096032558679,15291120.0
533,Jawad Williams,-0.13128734725636937,6176334.0
534,Tyus Jones,-0.13147555271368994,7692480.0
535,Joe Harris,-0.1316579066213405,5189814.0
536,JaJuan Johnson,-0.13455097982140324,6394680.0
537,Jared Dudley,-0.13491878772884372,23526068.0
538,Kyle Singler,-0.13569896847678334,11452500.0
539,Andrei Kirilenko,-0.1357763350670333,62321500.8
